pointspread,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40
25,-5.590463855,-6.301620319,2.549034468,-2.920697848,0.674398643,2.157439981,-1.304416251,1.916209753,-0.910089727,2.060609557,0.578841022,2.032576517,1.95420971,-1.778673823,0.525286942,-0.965702067,1.319648362,-0.784229203,-2.439990963,-0.814775141,0.48266132,-0.641503181,0.638891893,-1.535070955,-0.072063878,0.152059861,0.816548046,0.459083564,-0.254798396,0.083121924,0.330396225,-1.554225973,1.24777452,1.177761379,-0.750922107,-1.804096922,0.261200018,-0.034713051,-0.378380965,1.105047479
26,-0.622718315,-0.624377479,-1.670109327,-1.460841155,2.522707092,0.741434462,-0.011829501,-1.438108674,1.804749395,-0.475242811,0.687586228,-1.96938999,-0.202385146,1.226961875,-1.536574579,-1.446795278,-2.899695587,-0.712206349,0.07999016,-0.593712316,-0.344698652,-0.058108313,-0.553780284,0.072744122,-1.04570217,-1.049748639,-0.306942834,-0.906963013,-0.451668678,-0.409660496,0.262197583,1.353567027,-0.336219611,-1.04865108,0.031879603,-0.251273372,0.272315268,0.201262798,-1.880506079,-1.587570217
13,3.22850318,-3.279590859,0.991970553,-0.286629731,-0.492251264,-0.821398747,-1.102104509,2.551421491,1.705177045,0.69260008,0.248155324,0.407459627,-1.394744441,-1.533729228,0.951448675,-1.68701247,-0.338249753,-1.013665068,1.689029983,2.861221343,0.278503894,-0.0575616,-0.322667289,-0.526736659,1.475185334,1.449184159,1.759786347,-0.341104358,1.181384513,0.81885602,0.458837576,-0.333961355,-1.027486747,-0.156974142,1.31104843,-0.489550009,-0.343241025,-1.366553735,-1.235123165,-0.882653041
5,3.347805265,1.391467666,-1.177950752,0.633530029,1.383742786,1.754045637,-0.291494653,-1.354060392,-1.337515949,-0.248717967,-1.599324711,3.317576029,-0.033479474,-0.235227136,-2.323975675,0.262815652,0.480738695,0.158809023,1.80491784,1.447996109,-1.736530274,0.632660696,-0.393093845,-1.522516735,-0.040950614,-1.416705054,1.202101102,-1.08827173,-0.155506709,-0.879353008,0.032595,0.569430029,-0.083607955,0.775083201,-0.238887619,1.27752244,-0.372938674,-0.186795614,-0.086736832,0.124833048
16,-2.029938549,-1.952785103,1.78887985,-1.544840958,2.317483241,2.081581905,-0.747377374,-0.92648565,-1.4964521,-2.732061157,-1.673264932,0.560575933,0.632682684,2.166340877,0.00580169,-2.063201086,-1.642708379,0.806194364,-0.71444133,-0.651514041,1.016606891,0.334155343,-0.05931297,-0.377189851,-1.2692083,-0.740590409,-0.221693067,-1.014384664,-0.215379612,-0.38431467,0.318526754,0.208019661,1.134924232,0.811294217,-0.532528091,1.133535996,-0.740898644,0.167080588,0.31287532,-0.39958464
15,0.028680563,0.738318871,0.487709128,-0.360050509,0.974432198,1.457725934,1.931977828,2.847635889,0.373016975,-0.321871584,-1.087578874,-1.837689331,0.50406868,2.009945291,-1.05547261,1.64902586,-2.135887272,0.166225475,1.530445,-0.72834684,-0.927670525,-0.695090909,0.155481819,0.357081475,-0.853221085,-0.039591812,0.349992939,-0.468543158,-0.537258415,-0.336227227,0.027600849,0.763902092,-0.86480543,-0.945544452,-0.377265987,0.354956254,-0.623790628,0.451141306,-0.411557145,1.333742402
19,-4.0110112,-5.088146616,1.559791353,-3.282729277,-2.729331643,-0.649258947,-1.006071887,0.438895113,-2.148071171,-0.225131529,-1.814145001,-0.400767272,-1.690107662,2.874367292,1.835609666,-1.24194015,-3.71640665,0.254161976,1.725022537,0.489290712,1.014927912,-0.466614788,0.300870025,0.793294357,0.042962058,1.002592454,0.324172094,0.168215111,-0.609037824,0.019164528,0.253086283,-0.057509215,0.185402852,-0.08803563,0.033452643,-0.05962432,0.658939084,1.445552718,0.527743408,0.218617945
-10,2.809699987,0.430720439,-1.30290067,-1.043426901,1.035865065,-0.735628298,0.825692967,-1.676584446,1.72651638,-0.042471792,0.514681854,0.507326976,0.233281145,-0.470041192,-0.728840522,0.750805446,-0.231823351,0.494370355,0.356999246,-0.162103265,-1.319002517,-1.139105931,-0.372899546,-0.094840061,-0.926228768,-0.154351391,0.680007129,0.760723795,1.404914931,1.136907437,-0.404254662,-0.803627767,1.956544333,-0.025268915,-0.558245026,0.138568327,-0.685641086,-0.699856184,0.846591493,0.278618415
10,1.155852571,-0.883269463,-1.889936508,-1.236854813,-0.157570315,2.775349223,-0.640103865,1.374703207,-1.740322828,3.042331748,-0.716553901,-1.769925779,-3.051474241,-1.196206457,-2.297982234,0.433612838,-0.416714697,-1.548058284,1.281604225,-0.861671583,0.706281808,0.36137471,-0.112166595,0.110454262,1.050791686,-0.780508937,-0.396530764,0.827046076,1.379995181,-0.949765909,0.805670065,-1.026827253,0.888299726,-0.063890251,-0.360208504,0.363310551,-0.226622575,-1.176494797,-0.166347162,0.52396984
4,-0.190395154,2.132572179,0.854210909,2.648443445,2.844192689,2.866636921,0.926473444,0.49316902,0.626558258,1.337194077,-2.639836837,0.612222448,-2.22361512,-1.089054504,-0.012780283,0.18932353,-3.606531728,-0.148922811,0.68955559,-1.092337169,-0.711864071,-0.496569802,-0.309299122,-0.402700166,-0.37169862,-0.693563278,-0.020447059,0.711294317,-0.456280082,0.041861303,-0.538029492,0.33100313,0.283294047,-1.008873364,-0.500862946,-0.164050526,-0.339447417,-0.206841319,0.030915877,0.42937455
-20,1.579646323,5.733204625,-0.953372142,-2.696581005,-0.242125021,0.22353461,0.392772774,-2.266738801,-1.061393125,3.803716631,4.600068708,-1.589047021,-0.965744605,2.418631844,0.812104326,-0.861263477,1.093654357,0.297897902,-2.042350659,-1.578098576,-0.304243254,0.103014051,-0.612992123,0.248058115,-0.826836486,-1.097913304,1.4054183,-0.582091939,0.589274363,-1.05135373,1.49283943,1.001136932,-0.404424138,0.146889458,0.234168716,0.911990515,0.351371698,2.248961738,-0.568215685,-0.312245586
-8,-0.387785697,0.222919832,-1.361847599,-1.877235913,-2.889269867,-0.769975248,1.377341456,3.388663838,0.356843735,1.762997958,2.710156848,-0.583153757,0.325533861,-1.814776024,-0.880485055,-0.239712676,0.409182575,0.255832298,0.650111387,1.433995575,-0.986430313,0.39104475,0.221179951,0.561040501,-0.357471203,-0.627524923,-0.083720487,0.021862949,-0.702099954,-0.16804037,0.999738254,-0.301529648,-1.238974059,-0.255985062,0.426813778,-0.195806888,-0.433861495,-0.980527354,-0.306639262,0.480772981
-3,0.955350898,1.796985974,3.190765799,-1.246692071,3.960306759,0.465297984,-0.411907064,1.555839745,-4.991023388,1.656006264,-1.504171739,0.270634132,-1.32360221,1.861806433,0.103951607,0.18873729,-0.626778175,-1.957874817,-0.024925362,-0.076551911,1.965075985,-0.616738203,0.471230822,0.253622722,-0.869930091,0.41046109,-0.00850461,-1.285673775,1.285590101,0.280130453,0.987220956,0.777606211,-0.629724153,0.519763519,-0.848807342,0.349944301,1.399816542,1.257206516,-0.076401001,-0.032995885
9,2.909957038,-1.291562581,-1.705780957,-0.556887564,1.221564708,-0.905540418,-0.418530091,0.269764948,1.114104742,1.089393347,-0.667181536,0.668161,-2.054987679,-2.557538358,0.881959009,-0.588038968,-1.700534995,-0.013356077,0.736767197,0.27565585,-0.877750921,1.410648986,0.182804317,-0.23751109,-0.339042464,-0.500432904,-2.155504531,0.58470787,0.312776173,0.394365072,0.23612986,-0.45236596,1.448949278,1.542037858,0.049504138,0.615497291,-0.084761906,0.071464157,-0.300595546,0.490384849
9,-2.892318852,-9.25799192,3.829246307,-2.094519039,0.580282719,1.063184407,-3.462532601,2.714381011,1.647118619,1.781065712,-0.041869897,1.560226958,1.545560479,-3.922503347,1.201522364,-0.966056032,0.591884477,-1.382943956,-0.424432057,0.557896344,-1.457884177,0.006687048,-0.535915633,-0.192704259,0.446855566,1.13201357,1.463410162,0.74959928,-0.257697428,-0.756847972,1.004366019,-1.192404207,0.386405474,0.167598189,0.144035883,0.500296435,1.047329649,-0.414400011,-1.107915799,0.680098933
7,2.27897106,-2.894288935,-0.123739364,-0.744062299,1.238852614,-0.767977432,-0.395679223,-0.746902781,1.890515843,-1.061461486,0.503110227,-0.620963192,-2.308219773,-1.484306062,0.990566862,-2.933590059,-1.985015391,-1.380119481,2.108754475,-0.848945411,-0.563733659,0.474482558,0.29508551,-0.004306081,-0.790468702,-0.689961316,0.509352223,-0.287790042,-0.19294179,-0.811572681,-0.025821563,0.829598329,-1.117236849,-1.297519939,0.428598727,0.085503094,0.640412705,0.808903234,-1.92620877,-0.608236221
-14,1.883624428,-0.713795541,-0.403796766,-0.502497267,-1.054830242,2.062049729,-2.169747088,-0.167233149,-1.190241702,2.458906649,-2.708727872,-1.159600508,-0.090473902,2.306349728,-3.172743916,1.159261837,0.288117594,0.39566529,3.333858819,-2.381895761,-0.203163907,-0.663761178,0.55390364,-1.022977638,1.170686603,-0.238616261,-0.580398444,1.343712401,1.083470782,-1.202351571,0.976330901,-0.646931724,0.37867282,0.14606902,0.491595078,0.002463398,0.043334827,-0.153320842,-0.150477994,-0.082501293
4,0.350858593,1.848004791,0.609552973,-1.095823834,0.318733063,-0.340881765,-0.132042088,-3.057659716,0.704052694,-0.463007459,0.032054314,0.626433638,0.959963298,-0.080297647,-0.28249978,-1.962849569,0.89834185,0.800652626,0.563077678,2.749284954,0.27407321,0.306678893,-0.209999058,0.993405541,-1.490056245,-0.736811467,0.638392432,0.020509076,0.623665386,-0.125122602,0.678895499,0.257668935,-0.485398126,-0.304507232,0.781431568,0.045287296,-0.617750764,-0.298157168,-0.454220812,0.473138181
8,0.298797165,-2.086445738,-0.501951523,0.798534597,1.323185538,1.096005147,0.621497782,-0.059864036,-2.334253519,-2.005628083,-0.026153576,-0.241262987,0.821027793,2.616999547,2.234857507,0.305291703,-2.869652359,1.590841815,-0.159828973,-1.702333402,0.503868224,0.412861114,-0.943846739,0.193956691,-0.188293994,-0.200121845,0.834170142,-1.461157899,-0.570843449,-0.290502819,0.168199597,0.466294709,0.029675227,0.233562853,-0.51484793,1.219665187,-1.065506292,0.132041087,0.49101515,0.170033086
-10,6.342202773,3.435202111,-3.699864252,0.25595326,0.714324832,3.522377818,-1.346804035,1.837256464,-0.017801665,-1.679744626,-0.186439508,1.37972808,1.221273279,-2.126856259,-0.293233414,2.542608259,1.685448342,-1.405215865,0.639638404,-0.558879599,-1.80378722,-0.848289735,0.534216093,-0.747995264,0.100878532,-0.205278653,-0.132867231,0.516920878,0.398426171,1.083794128,0.170795198,-0.163315847,0.36976289,-0.186291623,-0.644031354,0.513484499,-0.527105401,-0.843881678,0.386369194,0.706238574
16,2.11181066,-0.867955074,-2.170044254,0.520203044,0.03620173,0.582037341,-0.197551449,-0.415695569,-0.315495593,0.144646412,1.52025656,-0.600109082,2.274504465,-0.461585482,0.183956071,2.156198388,-0.231762307,-0.377810877,0.999300831,-0.44719484,-1.422541439,-0.14706839,-0.120396509,-0.271087154,-0.357480298,-0.913258184,-0.190067255,0.21200182,0.990223574,0.866061223,-0.389711926,-0.268557763,0.475014082,0.482227189,-0.204985196,1.439127062,-0.086685306,-0.384854356,0.561197341,-0.345600238
8,-4.145757112,-4.972278462,3.195612722,-0.89153944,-1.315591563,0.164446153,0.654472138,1.674827821,-0.663668806,-0.022080948,-2.751027468,-0.2269428,-1.172160308,3.32644042,-0.140387994,0.14416309,-3.674505451,1.506792122,0.68827747,2.193340812,-0.317077317,0.491988908,-0.110982074,0.308267009,0.583444204,1.465950089,0.396147123,-0.86238789,1.579782978,-0.875989732,0.767359819,-0.267804263,0.242720795,1.808658723,0.207782539,0.709228529,-0.351838733,0.014143125,-1.097001111,1.32471488
9,3.907172353,-0.050133349,-1.621961052,-0.317726753,0.966546311,0.734806551,1.487940731,-0.213333559,2.644178628,-0.194049009,0.023902598,0.303755111,0.435429204,0.363759631,-0.486812602,-2.172994698,-0.867640558,0.086367446,-1.271560567,0.269135448,-1.362334363,-0.292684504,-0.358478859,-0.751876692,-0.749914123,0.187074828,0.108228759,0.373036495,1.195418791,-0.149626832,-1.241423928,-0.00893252,0.966110526,-0.677835535,-0.815127543,-0.87483389,-0.190258058,0.166201479,1.302076825,0.016641014
10,-1.660028208,-1.76790887,-0.037377133,1.373264521,-0.65550594,2.612848958,-0.538784107,0.250373795,1.209424364,-1.915447088,3.897775336,-2.659834835,-0.196323398,-1.098604156,-0.337770266,2.845537799,-1.530657608,-0.411187267,-2.727692671,1.756503126,-1.577204267,-0.032122909,0.131147097,0.499038184,-0.203415474,0.557628616,1.423801944,-1.527935152,2.293194818,0.585219476,0.590184211,0.388722542,-0.75611266,0.933751672,0.378099164,0.829768368,0.899401145,0.057778157,-1.473078345,-0.75403088
12,2.445813768,2.756843606,-1.067626129,1.005967717,1.280429773,-1.132871396,0.728166918,-1.809507051,-1.719252203,0.107599891,-1.334601721,-1.13921575,-0.044807488,1.924641479,-1.585681786,0.564283779,-0.153410652,-0.473488761,1.495167565,0.242778093,1.014045738,-1.259371104,-0.744106449,0.558611896,0.511294279,-0.169825307,0.01580887,1.457202424,0.08401863,-0.387691294,-0.234391227,0.355570276,0.250681776,-0.22263414,0.056014864,0.172467061,0.219253167,-1.370079961,-1.126722334,0.227680501
16,1.356206206,-0.043716844,2.259984732,3.983990881,6.230667228,0.441042876,-1.300874462,3.4782971,2.770445107,-0.516675674,-0.550925722,4.368481054,1.058786073,3.971950942,-3.191442237,0.617922237,-0.199920849,-1.649422532,0.934998157,-0.150464058,-0.333886955,10.38101612,8.407320373,6.362056556,1.567541571,0.855832423,4.742486116,8.903975417,0.928357236,1.725933914,2.62271219,9.093570231,-0.161902857,1.820577017,-3.97523241,-1.150950803,-0.527001034,-2.293830241,0.073761332,-0.10211893
40,3.299218799,-5.17255484,1.956182438,-3.312361706,2.16135947,0.36445883,-1.887532996,-1.747327331,-0.702848305,-0.647925753,-0.790519083,0.251561515,-0.73023288,1.900046116,-0.303557076,-1.070702822,0.731815857,1.567154284,0.065914753,-0.860833968,1.623451056,-0.042630497,-0.413134303,-0.28618433,-0.47663865,-0.699896977,-0.77351281,0.347292881,-0.65020854,-0.612545518,-1.006550119,0.505941988,0.796045772,0.303382783,-0.236441872,0.153937629,-0.486506299,0.112358928,-1.169387976,-0.217367739
8,-0.594093689,0.146696187,-3.675166868,1.362667199,-0.08245258,-0.170703836,2.903418181,1.401327849,2.603346626,1.432870282,-0.435141373,-1.863359661,1.76963827,2.045417327,-1.471627845,1.676247906,-1.164150805,-0.038735301,0.852067391,0.219510041,-0.433224648,-0.805470493,0.859278507,-1.098680723,0.031503982,0.347131284,-0.15285392,-0.432251022,0.546378082,0.611027404,-1.138932888,-0.051873361,0.518173635,0.527701337,-0.984671453,-0.375396674,-0.315657564,0.09808956,0.391509112,0.25826406
-15,3.574093352,1.376252926,0.194957226,1.199363217,0.827818815,-1.281905469,0.962089111,-1.653997852,-0.935714887,-0.12547424,-1.667181097,2.20735358,0.238099705,1.345102541,0.87560698,2.186855505,-0.79371478,1.045032513,2.250069639,0.531163097,-1.725051534,0.106963034,-0.967227326,-0.202146671,0.605939823,-1.527519259,-0.23343114,-0.367081685,0.38262378,0.034909079,0.025838699,0.047053246,0.505446392,0.392655063,-0.612957465,1.343987817,0.005771838,-0.610558889,-0.158366064,-0.860492168
22,5.916252057,-3.238076551,-3.394852045,-2.896836388,0.022848122,2.885400408,1.460316789,0.739700547,1.462448373,0.874293566,-0.725470634,1.230827232,-1.758956141,-0.478208457,1.142415927,1.004907573,-1.113322536,2.658251348,0.23528511,-1.740796664,0.999178644,-0.458501294,1.301386415,0.254574731,-1.359200182,0.060682809,1.020431575,-0.255651809,0.240018049,-0.735201715,0.050207844,-0.55022646,0.085793594,-0.252370065,0.22670103,-0.486818943,-0.777119424,1.46800693,0.675909548,0.645497179
-5,3.648523344,-0.031605601,-0.934730465,-1.906707985,0.355605899,2.134556786,-0.222410748,0.050198371,-0.904398591,1.310604249,-0.141861017,0.912511349,-0.328293385,-0.617552837,-0.58057428,2.049675203,-0.905813715,-0.025657824,0.584560441,1.43603341,0.221402899,-0.758238776,-0.017485088,-0.890543293,0.236694377,0.069274366,-0.054087636,1.263730689,0.914440071,-0.098836144,-0.3981027,-0.43956167,1.336911651,-0.426229438,-0.415598707,-0.287396071,-0.026227056,-0.227339963,0.908680175,-0.140241994
7,0.973577417,0.016166941,-2.202055764,0.732951235,0.875048318,1.949479616,-1.166566527,-0.623337849,-1.999522991,-2.388924462,-2.867922047,1.208563779,1.773383338,3.452253571,0.027674734,-1.638038887,-0.040709955,1.537903454,0.313795442,-1.673643371,0.610688286,0.122174226,-0.242351333,-1.564390781,1.361429362,0.30801957,-0.858437679,0.275564337,0.497383171,-0.345561283,0.108438558,-0.256897168,1.074523428,1.173670284,-0.638292594,0.750138287,-0.459747402,-0.601992533,1.004786405,-0.174048281
-3,0.599979452,-0.366609431,0.392582834,-2.029497102,-3.464955188,0.348179465,-0.226478302,2.526699484,1.210657952,1.108692354,1.393065598,-1.613561457,-0.569229814,1.331907592,1.593696086,1.109042456,-0.944181909,1.429593532,2.670601758,-1.031217027,-1.881689118,0.274581717,0.621509472,0.461619147,-0.33399543,-1.003507029,-0.418171958,0.13559423,-0.777072532,-0.717937714,1.1104443,-0.097272936,-0.271738092,-0.477568256,0.287471511,0.359146967,-0.898061575,-0.260219856,0.01589171,0.093665456
-6,3.31613652,-2.914645584,0.600036129,1.320911791,-0.836318705,-0.917695128,-1.569430594,0.379467276,1.581875118,-0.611374852,1.591998344,0.179484894,1.412986632,-1.804040829,3.082852002,1.072098849,0.048996111,0.108757037,1.723507898,-0.691424667,-2.143202009,0.184736175,-0.560136008,0.305258567,-0.106293744,-0.179760337,1.182103928,0.211529787,-0.327469626,0.057450898,-0.216129673,0.283023038,-0.887592876,-0.043794261,1.114034218,1.226860532,0.07491433,-0.913637234,-0.26838757,-0.427047685
-10,1.016609591,-0.378795242,-0.626117396,0.063699849,-1.152611853,0.065461154,0.064766229,-1.132850223,-0.501348421,-3.147647828,2.572656691,-0.925439285,-3.72817115,0.476662877,-1.209543755,-2.559766313,-0.545881465,1.879942621,1.096804509,-0.122844001,-1.129194407,0.382460068,0.47241832,-0.17327842,-0.279480133,-1.005927826,-0.048674244,0.143436886,0.792315094,0.888004349,0.525428388,-0.002810143,-1.193354253,0.519655148,0.701065905,0.836993024,-0.349395837,-0.134942266,-0.578347198,0.177015907
9,-0.343601114,-0.621990617,-2.654351952,2.077147179,-0.625253189,1.94182263,0.848901864,0.461090926,-4.078667497,-3.262427043,0.171635736,-0.698486982,0.824929177,0.454927883,0.697244314,-0.884518355,-0.099828284,0.263544314,-0.501271895,0.060388947,1.469497356,0.832725617,-0.297640378,0.443728668,0.450695111,-0.255408208,-0.517275182,-0.448106305,0.011381269,0.248948288,0.233007417,0.10295396,-0.688406666,0.126474447,0.060470697,1.757636007,-0.568824726,0.194403964,0.444870638,-0.0629998
14,0.460899913,-0.484580597,0.553066338,1.578004349,1.750293459,-0.765137241,0.775875322,-0.382739711,-1.027835679,0.899043691,1.433532537,2.203139536,-0.160130844,-2.25845483,-0.807135759,0.987322084,-1.235675443,-0.111429263,0.979063969,2.207077489,-1.819561844,0.486969723,-0.803988357,-0.179549848,-0.295633783,-1.284305541,0.27486979,-1.332895295,-0.769163919,0.805043673,0.479686014,-0.283456208,-0.372336665,0.630392626,-0.703072915,0.487535218,-0.547718827,-0.829085368,-0.184678443,0.711324533
-3,3.970867511,-1.503755402,3.274938257,-5.919946727,2.11121315,-3.243378052,-0.213553609,1.036613197,-2.545992097,-0.139579725,-0.094528504,2.199426842,2.794704343,-4.820249779,0.407054061,-4.860113138,-2.42900434,-0.70630342,0.625774767,-0.443235874,-0.945045516,-6.360859905,7.285682275,5.453072887,9.437410673,-4.214134548,-2.13215634,-5.617225814,2.941275759,-0.701688566,-3.860149881,6.449406556,4.743524953,-1.637706892,5.456277672,0.149116622,-0.325931059,-0.105972452,1.975010741,2.598659583
7,-2.354332896,-2.269099818,-0.736474618,0.685693266,1.110663827,3.953856815,0.387260736,1.823763564,1.851438045,-1.824003588,3.032906559,-3.488543139,0.660348289,-0.23611176,-1.215729836,2.959544785,-2.042638898,-0.856741855,-1.950999991,0.644150201,0.0047875,-1.530081135,0.546669071,-0.897263445,0.220274257,0.034532208,0.45190052,-0.103484022,1.549075245,1.151211845,-0.597891017,0.259073282,-0.348253789,-1.132627727,-0.632731899,-1.069112609,0.132476179,0.547629094,-0.41549743,-1.033290614
-1,-0.938689139,2.168959045,1.305973962,4.058329204,1.747481362,1.284221629,0.857709827,0.100608283,-0.649440788,0.576194087,-1.276204585,-0.059656269,-0.658330932,-2.174531879,-1.362256847,-0.256714733,-1.294541111,-1.922571152,-0.192653859,1.297062318,0.481303746,-0.165099231,-0.303916824,-0.894073539,0.394868365,0.440110433,-0.152931679,-0.154904054,0.132720749,1.661518346,-0.190391567,0.639953628,-0.460535316,-0.608038535,-0.022378029,-0.744626047,-0.281243213,-0.969581795,-0.696870367,-0.351517934
-8,0.923499439,0.291064407,0.076094934,-0.620281607,-0.930830551,0.925471267,-2.238972184,0.441633063,0.062859213,2.002052169,-0.508589184,-0.925458729,-1.05766305,0.76576978,0.459047128,-3.179999451,0.086430424,-2.579966689,2.476047333,-0.152956416,0.472644,-0.264027881,0.144181336,-0.225017488,0.329809118,-0.35706028,0.158130922,0.380634234,-1.184794213,-0.551990898,0.116517318,0.333333982,-0.541489712,-0.921947583,0.139098375,0.981949617,0.354190077,-1.006561462,-0.097253845,-0.474712098
14,-4.806488165,-6.792387457,2.560606839,-0.471343965,0.273850462,-0.022962832,0.202736674,-0.78706824,-2.374195693,1.252822189,-2.707371877,-0.858167065,-1.297847993,2.925642786,-0.32217159,0.777356149,-3.550300077,0.221991485,1.643897179,0.067168553,1.646424391,-0.969572211,0.037005421,-0.042075289,0.254890314,-0.395372401,0.450439528,0.291648396,-0.740714496,0.943532819,0.481751725,-0.518540852,0.967213651,0.46655089,-0.113374604,-0.751110105,-1.037540595,-0.505456693,-0.507125922,1.584617873
21,2.725615929,1.501806974,-1.874268133,-0.222153471,-0.457422332,0.824124242,0.291752174,-2.162129082,1.903456124,1.337159934,1.162756829,0.81670708,-0.988798648,-0.375747075,1.332412515,-3.124809072,0.048175738,0.369561376,-0.19868483,-1.429792709,0.459044688,-0.348282669,0.19064005,-0.672732481,-0.405767573,-0.155314599,1.2292577,0.952322084,-0.536152892,-0.906954831,0.917421794,0.086382935,0.859957615,-0.555090739,0.726274778,-0.732264495,0.18631151,0.644969583,-0.121251786,0.635408517
14,-1.27582378,-0.087812225,-2.564862427,1.851045706,-2.030959908,-1.043631193,1.116310219,-1.631663871,1.132826185,0.71266041,0.774482578,-0.06067831,0.176627862,0.90646208,2.28671356,-0.523306985,-0.560792019,0.623587716,0.55128429,1.075642858,-0.857958828,-0.039107876,0.709437621,-0.005300661,0.148814854,0.186000153,0.619031309,0.12509683,0.527081617,-0.153891073,0.631155872,0.133619976,-0.045940787,0.149289769,0.40634241,1.111405788,0.628382711,-0.507761846,-0.938405948,-0.124182558
-4,4.678976907,-4.283703785,-1.680077255,-1.942312618,1.189021479,-1.054251592,-1.234553724,-0.642061189,-1.326485467,1.205588688,1.208058223,0.760744221,-0.759672343,0.202822979,1.076427703,0.284970425,0.735179102,0.745276129,-1.299004087,0.308639355,2.340520838,-0.528981182,-0.3000963,-0.800703765,0.239500993,0.09231772,0.326552791,0.966256953,-0.024693078,-0.147293797,0.138131333,0.094397607,1.170767256,-0.304185196,-0.478511667,-0.644634624,0.132512416,-0.137391987,1.170030718,0.093746039
-1,-0.761269908,-0.211861927,0.657540379,4.815944781,4.957729767,0.411932627,-2.962646763,-0.635602507,-1.788614998,0.125035292,0.454977878,5.202100113,0.285029749,8.909251855,-4.052630385,1.074359933,-1.252936963,-2.535834528,0.932163161,-4.48848835,0.59879852,10.14657043,10.74564653,5.68365765,2.115797909,2.207394925,5.606622877,10.20231066,2.346217712,2.720348969,1.943325275,10.48772958,0.205378068,4.179167168,-5.492996189,-2.688885443,-0.620975248,-1.785335943,0.944543908,-0.412411924
-14,8.894986378,3.544410504,-3.79649286,-0.304356144,0.221018823,0.990960883,-2.790437181,-0.262444374,0.706271561,-0.070118646,-0.351966547,-0.421265845,0.651654366,-1.756536628,0.362749516,0.51464458,1.717299189,-1.140393537,0.663700313,-0.896599968,-2.206893619,0.747628718,0.728900064,-0.620266333,0.709706019,-0.293307422,-0.962845633,0.032674816,0.399806195,0.902847224,1.299371678,-0.322657936,-0.474340579,0.427463492,-0.116871475,0.394925599,0.597839093,-0.288733102,0.350180789,0.758848557
4,0.942548179,0.40516866,-2.329451602,0.168822318,1.72942848,0.037731747,1.918696056,0.309613598,-0.02983281,-3.852456059,1.429761297,-2.029612524,-2.04577129,1.361372001,-3.129944473,-1.743984354,-1.672577083,0.223082093,0.59024453,-0.808976901,-0.317205086,-0.560526728,-0.154457511,-0.226648944,-0.552102508,-1.691096088,-1.784708706,0.447246255,0.127903793,1.044610941,-0.010308593,0.017025734,-0.202607791,0.137227051,-0.372672425,-0.771073614,-0.566525111,-0.217314706,0.41105132,-0.072571876
7,-0.054927408,-0.717098528,-0.823508879,6.303769401,3.501663282,-0.00048225,-1.194982383,1.018452596,-2.373959344,-0.880429055,3.262495155,2.939546272,-0.104437062,6.020361729,-3.90815757,2.223259812,-1.478801427,-3.132265401,0.208411837,-2.945474387,2.434872308,10.98751641,10.96173956,6.840707918,1.545176341,1.409714808,6.202037225,9.418431892,1.466332872,3.08251785,1.505246883,10.84338369,-1.065813338,3.586409476,-5.194808206,-2.077770856,-1.119067944,-1.387544292,0.366292724,0.369798523
-1,1.83744906,1.979115543,-2.522373415,-0.321386079,1.008166123,-2.085465911,1.398344722,1.012243861,0.340905745,-0.482189673,-1.773273554,-1.210482236,1.925819968,2.853648367,0.213116484,0.812983847,-2.235312327,0.043363429,0.561639958,0.15340948,0.541825211,-1.061667648,-0.14016486,-0.056864199,-0.237577155,-1.050019507,-0.529397258,0.696844145,-0.121522775,-0.97778899,-0.357024603,0.57611424,0.080178999,-0.786117046,-0.397489327,-0.209506298,0.280222906,-0.17983703,0.049512216,-0.859713404
-13,-0.914434792,0.841149196,-1.294940922,-1.318498555,2.809800602,0.432435274,-0.933570193,3.318060369,0.487722819,-0.146221281,1.923839964,1.255600836,-1.705316325,0.325714997,-1.200559827,-0.403753335,-1.041002603,-0.218412425,0.065982507,0.956031889,0.313347471,0.033686791,-0.749323545,-0.884469967,0.592104893,0.19504546,0.780988983,0.106115616,0.633565147,0.060782172,0.053513446,-0.833127282,0.781889376,0.227877165,0.409382334,1.059496128,0.092499496,-1.124249855,0.743285234,0.240424264
7,1.17738462,0.581652255,-0.956698726,-1.17527048,-0.067119857,2.029046365,-0.074956313,0.286454985,0.377006281,-0.872791029,-1.583261604,0.386588735,-1.839487584,-1.188525929,0.083702629,1.573124994,-3.437538933,1.643364409,0.878765875,-0.381661739,-1.048388888,0.022251324,0.106268286,0.326912828,-0.547327081,-0.540744472,1.035673693,-0.009421304,-0.973758551,-0.824394742,-0.318993965,0.14956895,-0.28489105,-0.417335495,0.602785142,-0.458042941,-0.420027435,0.244369844,-0.474084789,0.388486755
